Unnamed: 0,longest_common_substring,longest_common_subsequence,greedy_string_tiling,2_gram_char,3_gram_char,4_gram_char,1_gram_word_Jaccard,3_gram_word_Jaccard,4_gram_word_Jaccard,2_gram_word_Jaccard_without_SW,4_gram_word_Jaccard_without_SW,1_gram_word_Containment_without_SW_a,2_gram_word_Containment_without_SW_a,1_gram_word_Containment_without_SW_b,2_gram_word_Containment_without_SW_b,average_similarity,lexical_substitution_system,wordnet_augmented_overlap2
576,19,79,19,0.7265116060715161,0.5301282138701786,0.4125684985035177,0.3571428571428571,0.0857142857142857,0.0285714285714285,0.0952380952380952,0.0,0.4615384615384615,0.1666666666666666,0.5,0.1818181818181818,0.647858428121586,0.7259079527665504,0.6525729851364955
577,33,107,33,0.7812310101242628,0.6036869687216873,0.5172455632479568,0.4516129032258065,0.1538461538461538,0.1025641025641025,0.1999999999999999,0.0,0.6428571428571429,0.3571428571428571,0.5294117647058824,0.3125,0.5682667715915798,0.6950480468569159,0.7384486373165619
578,18,97,18,0.8772569663481058,0.7071709265834397,0.5793622183241524,0.5357142857142857,0.0222222222222222,0.0,0.1111111111111111,0.0,0.7142857142857143,0.2142857142857142,0.625,0.1875,0.7589514066496162,0.8970979260901312,0.7905424258198855
579,36,69,36,0.9025583472817328,0.8371543604185855,0.7955059098394137,0.7894736842105263,0.3636363636363636,0.217391304347826,0.5,0.1111111111111111,0.9230769230769232,0.6666666666666666,0.9230769230769232,0.6666666666666666,0.65625,0.9462916232627816,0.9122362869198312
580,21,60,21,0.6453055826433889,0.4058286731280842,0.317933531998798,0.3333333333333333,0.0571428571428571,0.0294117647058823,0.1304347826086956,0.0476190476190476,0.5,0.2727272727272727,0.4285714285714285,0.2,0.6085428412418031,0.5241424183609592,0.574911468264778
581,20,73,20,0.6395635290483268,0.3884269517309833,0.3176005148117692,0.3636363636363636,0.0697674418604651,0.0232558139534884,0.0689655172413793,0.0,0.5384615384615384,0.1666666666666666,0.3888888888888889,0.1052631578947368,0.7025974025974026,0.8125904260137361,0.6455644335177217
582,27,60,27,0.6925744822286252,0.5430582663966682,0.4886628930069777,0.3043478260869565,0.0769230769230768,0.04,0.2857142857142857,0.0769230769230768,0.4615384615384615,0.3333333333333333,0.8571428571428571,0.6666666666666666,0.5526893939393939,0.7097954098256231,0.5620422852001798
583,30,66,30,0.7148725796253363,0.5604299823239346,0.4766153188496593,0.3461538461538461,0.0689655172413793,0.0357142857142857,0.15,0.0555555555555555,0.4,0.2142857142857142,0.6,0.3333333333333333,0.5329425837320574,0.5621826951410451,0.5804801259346712
584,45,106,45,0.7641417484459108,0.5507895928821098,0.4699478460635412,0.2894736842105263,0.1111111111111111,0.0909090909090909,0.15625,0.0967741935483871,0.4,0.25,0.5,0.2941176470588235,0.6752531246416695,0.8134518347820842,0.6435047316524386
585,86,93,86,0.8693238209803676,0.8032427887812618,0.746482981792125,0.7619047619047619,0.5769230769230769,0.56,0.6428571428571428,0.5833333333333333,0.7142857142857143,0.6428571428571429,1.0,1.0,0.5704284750337382,0.9202627172903876,0.8969353255534954
586,52,57,52,0.7888106377466159,0.6793230353981666,0.6551384198826601,0.6956521739130435,0.4074074074074074,0.3333333333333333,0.4705882352941176,0.2352941176470588,0.7857142857142857,0.6153846153846154,0.8461538461538461,0.6666666666666666,0.5832431457431457,0.8944271909999154,0.9080693596822629
587,77,98,77,0.8174968419929415,0.708869504376584,0.6576322233726118,0.6296296296296297,0.4137931034482759,0.3928571428571429,0.3529411764705882,0.1875,0.75,0.5454545454545454,0.6923076923076923,0.5,0.662878787878788,0.7241379310344825,0.8269529516200622
588,53,73,53,0.7328675567819376,0.6335879510819887,0.5756641238231298,0.409090909090909,0.25,0.217391304347826,0.2666666666666667,0.1538461538461538,0.5454545454545454,0.4,0.6,0.4444444444444444,0.2036437246963562,0.6761234037828134,0.6627104239044537
589,38,50,38,0.6716475572513402,0.4854155201417566,0.4315975094425441,0.35,0.1363636363636363,0.0952380952380952,0.2307692307692307,0.0909090909090909,0.4444444444444444,0.375,0.4444444444444444,0.375,0.5107959850606909,0.6932198240501806,0.6253614550644254
590,24,59,24,0.6970281001839961,0.5863618547612909,0.4969806954704261,0.4285714285714286,0.12,0.0833333333333333,0.4,0.3076923076923077,0.7272727272727273,0.5454545454545454,0.8,0.6,0.6126984126984127,0.5720775535473553,0.6405480625133805
591,18,39,18,0.621283438831461,0.4535573676110725,0.3933686288243299,0.2777777777777778,0.0555555555555555,0.0,0.0833333333333333,0.0,0.4444444444444444,0.125,0.6666666666666666,0.2,0.7442386045327222,0.6172133998483678,0.5822490706319702
592,32,68,32,0.6869037302955036,0.481999203654148,0.3915566955209155,0.3793103448275862,0.0571428571428571,0.0294117647058823,0.1304347826086956,0.0,0.5714285714285714,0.2307692307692307,0.5714285714285714,0.2307692307692307,0.5724717268377556,0.6948792289723034,0.7212818287037037
593,34,101,34,0.9007208651536144,0.8151558631415892,0.7434008869420308,0.7083333333333333,0.2647058823529411,0.2058823529411765,0.2352941176470588,0.0,0.9,0.4444444444444444,0.6923076923076923,0.3333333333333333,0.6313131313131314,0.9375575099731448,0.866865489026535
594,41,55,41,0.690236770251661,0.5335936864527373,0.4784619039875323,0.3043478260869565,0.1818181818181817,0.1428571428571429,0.3571428571428571,0.25,0.6,0.5555555555555556,0.5454545454545454,0.5,0.7358766233766233,0.7324670207647145,0.5677015392642838
595,31,31,31,0.6801675176638273,0.5353033790313109,0.4877642568991051,0.5294117647058824,0.2777777777777778,0.2352941176470588,0.25,0.0999999999999999,0.5454545454545454,0.3,1.0,0.6,0.6401681286549707,0.5994906493301808,0.7689637570188871
596,23,60,23,0.6713287281269714,0.464811125852264,0.3653990743235176,0.3703703703703703,0.0625,0.032258064516129,0.1176470588235294,0.0,0.5454545454545454,0.2,0.6,0.2222222222222222,0.6821276490394137,0.640056896475198,0.6104766933458943
597,31,64,31,0.6183926844267109,0.4745838454408473,0.4198810989528967,0.375,0.1481481481481481,0.1153846153846154,0.1666666666666666,0.0,0.6,0.3333333333333333,0.4615384615384615,0.25,0.7285649244217812,0.6200655251253673,0.687270174500234
598,12,44,12,0.6094338628844193,0.4071639637402853,0.3150485409052879,0.4545454545454546,0.0,0.0,0.0999999999999999,0.0,0.6363636363636364,0.1818181818181818,0.5833333333333334,0.1818181818181818,0.3594982827438968,0.5621826951410452,0.7009723939019367
599,50,94,50,0.8139162984259395,0.7357885994794923,0.6897304947150052,0.6,0.3928571428571429,0.3214285714285714,0.4666666666666667,0.1999999999999999,0.8181818181818182,0.7,0.6923076923076923,0.5833333333333334,0.6561111111111111,0.7824607964359517,0.7841860465116279
600,69,109,69,0.8907453227757903,0.7844549206702498,0.6995306946035141,0.6,0.3333333333333333,0.2727272727272727,0.3888888888888888,0.1666666666666666,0.8333333333333334,0.6363636363636364,0.6666666666666666,0.5,0.6121212121212122,0.8745458870034071,0.8015448215839861
601,20,31,20,0.6522642780722769,0.4821260422141847,0.4306390111774074,0.4615384615384615,0.0714285714285714,0.0,0.1999999999999999,0.0,0.8,0.5,0.4444444444444444,0.25,0.6985294117647058,0.878275310689946,0.685469037400368
602,24,43,24,0.6752825286548538,0.5039526306789698,0.3935218987267641,0.4,0.1153846153846154,0.0799999999999999,0.0909090909090909,0.0,0.5714285714285714,0.1666666666666666,0.5714285714285714,0.1666666666666666,0.5355769230769231,0.8133728062534917,0.7032483302975107
603,27,84,27,0.7885263444073568,0.6519108090084985,0.5655768198008949,0.5217391304347826,0.15625,0.09375,0.1764705882352941,0.0,0.5833333333333334,0.2727272727272727,0.7,0.3333333333333333,0.5206714264653229,0.77407026981321,0.7844993559003407
604,99,111,99,0.8827052975520971,0.8047453830740169,0.7705176878067146,0.5769230769230769,0.4333333333333333,0.4137931034482759,0.4499999999999999,0.3157894736842105,0.7333333333333333,0.6,0.7857142857142857,0.6428571428571429,0.6200396825396826,0.8247621221537366,0.8023830127922105
605,47,103,47,0.8567291282146183,0.7275049343542178,0.6470827731792351,0.6538461538461539,0.2058823529411765,0.1470588235294118,0.4,0.2142857142857143,0.6428571428571429,0.4615384615384615,1.0,0.75,0.6460863697705803,0.8841494153348034,0.8284048313202833
606,32,96,32,0.7643364494978391,0.6566517219227151,0.6168473545063867,0.52,0.1212121212121212,0.09375,0.2272727272727273,0.0454545454545454,0.7692307692307693,0.4166666666666667,0.6666666666666666,0.3333333333333333,0.6822751322751324,0.7768985960673556,0.7968627450980392
607,26,51,26,0.6893819875457116,0.4974683381630908,0.4008918628686364,0.55,0.1153846153846154,0.0799999999999999,0.2307692307692307,0.0,0.6,0.3333333333333333,0.75,0.4285714285714285,0.7632778895033796,0.7307692307692306,0.800159872102318
608,71,72,71,0.8040728495730091,0.7234859137119263,0.6735085804818968,0.5909090909090908,0.4761904761904761,0.4499999999999999,0.4615384615384615,0.3636363636363636,0.875,0.8571428571428571,0.5384615384615384,0.5,0.6019736842105263,0.6340294594746584,0.7998653060292673
609,16,42,16,0.5641508413466674,0.4121660143703629,0.3439179697143973,0.4736842105263158,0.125,0.0416666666666666,0.1999999999999999,0.0,0.6,0.3333333333333333,0.6,0.3333333333333333,0.7802005012531328,0.7068454221751481,0.7318305931563354
610,19,56,19,0.6343386774466044,0.4382299106011072,0.3375209208106782,0.3333333333333333,0.0799999999999999,0.0,0.0588235294117647,0.0,0.3636363636363636,0.1,0.4444444444444444,0.125,0.6112758829021805,0.7771555455002401,0.5962241746073375
611,25,43,25,0.6326258118007657,0.4458963213705229,0.4139610894862966,0.4117647058823529,0.1666666666666666,0.0555555555555555,0.1818181818181817,0.0,0.6666666666666666,0.4,0.4444444444444444,0.25,0.6314935064935064,0.6788828577642426,0.6848280217644773
612,102,114,102,0.8425631954658185,0.7876307698703512,0.7687689074243574,0.65625,0.53125,0.5161290322580645,0.5882352941176471,0.5333333333333333,0.9230769230769232,0.8333333333333334,0.75,0.6666666666666666,0.6832298136645963,0.8322652666432873,0.8584088812041129
613,19,63,19,0.8062937734615144,0.641047774537999,0.5482892649071492,0.64,0.1052631578947368,0.0526315789473684,0.1818181818181817,0.0,0.8,0.2857142857142857,0.9230769230769232,0.3333333333333333,0.6859126984126984,0.6893679436040232,0.8278975573735733
614,39,45,39,0.7177783254654947,0.6290566026219944,0.5813183589761797,0.5,0.3529411764705882,0.3125,0.3,0.125,0.4444444444444444,0.375,0.6666666666666666,0.6,0.5486111111111112,0.8838834764831844,0.742151882245669
615,20,39,20,0.6294141112065565,0.5523398999523436,0.4821979686315371,0.4375,0.1111111111111111,0.0588235294117647,0.1818181818181817,0.0,0.7142857142857143,0.3333333333333333,0.625,0.2857142857142857,0.6038961038961038,0.746003846592251,0.6733193511183545
616,34,91,34,0.714958113954246,0.5727272727272725,0.4498071068944027,0.40625,0.175,0.125,0.2083333333333333,0.0416666666666666,0.4666666666666667,0.3571428571428571,0.4375,0.3333333333333333,0.5618139287612972,0.6943650748294137,0.6888995139054905
617,62,101,62,0.8548430680661289,0.7137575649774494,0.6529318494299376,0.4615384615384615,0.2666666666666667,0.1999999999999999,0.4117647058823529,0.1764705882352941,0.8333333333333334,0.6363636363636364,0.7142857142857143,0.5384615384615384,0.6697530864197532,0.741994688181925,0.7289052613516933
618,29,61,29,0.6844035506427166,0.537985478108515,0.4823573011802549,0.4347826086956522,0.1999999999999999,0.12,0.2352941176470588,0.0,0.5454545454545454,0.4,0.5454545454545454,0.3636363636363636,0.7392113095238095,0.6590881300103705,0.7983639663590582
619,15,46,15,0.6373152691757814,0.4197172228182793,0.3274476692151513,0.217391304347826,0.0434782608695651,0.0,0.0,0.0,0.375,0.0,0.4285714285714285,0.0,0.6210256410256411,0.5163977794943223,0.6228537596210776
620,38,46,38,0.7884206636416518,0.6726143625762259,0.6293597937587055,0.5333333333333333,0.1875,0.1333333333333333,0.25,0.0999999999999999,0.6666666666666666,0.375,0.75,0.4285714285714285,0.8003312476996688,0.7518604376126322,0.7615115706548498
621,47,71,47,0.6717445779471107,0.6095522904002751,0.5836984563690141,0.5714285714285714,0.2916666666666666,0.2608695652173913,0.3571428571428571,0.1538461538461538,0.7,0.5555555555555556,0.6363636363636364,0.5,0.5833333333333333,0.8385254915624214,0.8006885998469779
622,12,53,12,0.4280385887494016,0.2421464558744009,0.1791612832955233,0.1999999999999999,0.0,0.0,0.0,0.0,0.25,0.0,0.3,0.0,0.4777067377067377,0.3692744729379981,0.43853353036380266
623,66,109,66,0.9007039500489614,0.8161272090106434,0.7863631461376864,0.6666666666666667,0.5172413793103448,0.4482758620689655,0.5263157894736843,0.3157894736842105,0.6666666666666666,0.5882352941176471,0.9230769230769232,0.8333333333333334,0.6632375776397516,0.9501380756536166,0.8756943114345911
624,75,86,75,0.781126739534615,0.703174065112176,0.676928427041786,0.5357142857142857,0.4242424242424242,0.40625,0.3913043478260869,0.3333333333333333,0.7857142857142857,0.6,0.6875,0.5294117647058824,0.5455182072829132,0.841078887815611,0.7746294722380693
625,18,69,18,0.7407854739671804,0.5635355675740081,0.4670592359614646,0.3793103448275862,0.0526315789473684,0.0,0.1153846153846154,0.0,0.5,0.2,0.5714285714285714,0.2142857142857142,0.5566773504273504,0.7859437755933691,0.6491608527903036
626,20,57,20,0.8138705800684274,0.6499628540219334,0.5362227584452487,0.5882352941176471,0.0,0.0,0.0952380952380952,0.0,0.8181818181818182,0.2,0.6428571428571429,0.1538461538461538,0.6458333333333334,0.8607068760795468,0.7822159491884262
627,31,63,31,0.7904387316103331,0.6685080191852614,0.5578592085389683,0.4,0.0857142857142857,0.0588235294117647,0.125,0.0,0.75,0.25,0.6,0.2,0.6064814814814814,0.7795245383973431,0.6574712643678161
628,43,53,43,0.7002746713858893,0.5327238552957926,0.4839103218518195,0.3199999999999999,0.1785714285714286,0.1481481481481481,0.2631578947368421,0.1764705882352941,0.6666666666666666,0.5555555555555556,0.4,0.3333333333333333,0.5921945701357466,0.7529932885360187,0.5816135084427768
629,61,80,61,0.8338521575048438,0.6970096920578013,0.6189666812849263,0.4782608695652174,0.4,0.375,0.1818181818181817,0.0,0.5714285714285714,0.3333333333333333,0.5,0.2857142857142857,0.5296296296296297,0.7889609303340034,0.703054642813679
630,18,45,18,0.6713171133426186,0.4202488610103944,0.2899834127805658,0.35,0.0416666666666666,0.0,0.0833333333333333,0.0,0.5,0.1428571428571428,0.5714285714285714,0.1666666666666666,0.5119834029868632,0.7379024325749305,0.6475614097543609
631,20,41,20,0.5645874766225502,0.4107200484084537,0.3546634510659542,0.3529411764705882,0.05,0.0,0.0999999999999999,0.0,0.4285714285714285,0.1666666666666666,0.5,0.2,0.5049673202614379,0.6141922686399941,0.6531111742293393
632,20,60,20,0.6231237835270919,0.4243125643477627,0.3478743148422815,0.2142857142857143,0.03125,0.0,0.0799999999999999,0.0,0.4166666666666667,0.1818181818181818,0.3333333333333333,0.125,0.4126260129720337,0.3522819383711918,0.4758690067634014
633,74,112,74,0.8272903202102918,0.7078220240359221,0.6775933956531071,0.59375,0.3611111111111111,0.2702702702702703,0.375,0.16,0.8,0.6428571428571429,0.631578947368421,0.4736842105263157,0.553623188405797,0.8759426320671662,0.8093557476648781
634,41,71,41,0.6331559315920329,0.4696329830673054,0.4047933768018217,0.3478260869565217,0.16,0.125,0.2941176470588235,0.1999999999999999,0.5384615384615384,0.4166666666666667,0.6363636363636364,0.5,0.6802354124153432,0.6085806194501845,0.6036094334196146
635,11,40,11,0.6146114648680521,0.4311381186689935,0.3416511488378263,0.3478260869565217,0.0,0.0,0.0526315789473684,0.0,0.4545454545454545,0.0833333333333333,0.5555555555555556,0.125,0.65,0.6359630007488934,0.6803312629399586
636,28,57,28,0.6623376623376623,0.4968560752356299,0.4364357804719848,0.3333333333333333,0.1034482758620689,0.0714285714285714,0.1904761904761904,0.1052631578947368,0.4615384615384615,0.3333333333333333,0.4285714285714285,0.3076923076923077,0.578125,0.4485426135725303,0.6242554599602911
637,34,112,34,0.8547338464028017,0.7183867446774318,0.640854764043907,0.5185185185185186,0.15625,0.0294117647058823,0.2272727272727273,0.0,0.5625,0.3333333333333333,0.6923076923076923,0.4166666666666667,0.6507575757575758,0.8822665767598176,0.7810785337646788
638,34,89,34,0.9303920786877246,0.9216628264128894,0.9179850920431576,0.5,0.1818181818181817,0.1212121212121212,0.1428571428571429,0.0,0.625,0.2222222222222222,0.625,0.2857142857142857,0.5241111111111111,0.8466764917335868,0.7212684752943331
639,33,56,33,0.7610153645142371,0.6846713909845653,0.6392626349302065,0.4375,0.1176470588235294,0.0625,0.1818181818181817,0.0,0.5555555555555556,0.25,0.8333333333333334,0.4,0.5444072835377184,0.7783117824941562,0.6556378468308914
640,31,119,31,0.8407813864642414,0.7404858727424135,0.6755425661057124,0.6875,0.2857142857142857,0.1818181818181817,0.4074074074074074,0.1333333333333333,0.8,0.5789473684210527,0.8421052631578947,0.5789473684210527,0.6708812260536399,0.802888304578931,0.9032930311512821
641,12,54,12,0.5755909448274966,0.3118047822311618,0.2202759754860799,0.2307692307692307,0.0,0.0,0.0,0.0,0.25,0.0,0.1818181818181818,0.0,0.5136904761904761,0.4957300669918336,0.48650214343645
642,20,57,20,0.6078324006440653,0.3624895891402119,0.2785033259480082,0.1923076923076923,0.0,0.0,0.05,0.0,0.25,0.0909090909090909,0.2727272727272727,0.1,0.5170712729536259,0.4795122238161563,0.49286372823658736
643,26,56,26,0.5428513649336166,0.3391042383775613,0.3118047822311616,0.2916666666666666,0.125,0.0869565217391304,0.0999999999999999,0.0,0.3636363636363636,0.2,0.3076923076923077,0.1666666666666666,0.4910714285714285,0.5673665146135802,0.5642536040923888
644,66,105,66,0.9087162655621202,0.8077815012894337,0.7461386543842006,0.8571428571428572,0.4,0.3333333333333333,0.5333333333333333,0.2666666666666667,1.0,0.8,0.7857142857142857,0.6153846153846154,0.75,0.8959291007040526,0.9456066945606694
645,31,41,31,0.7352870025303145,0.5895903280541518,0.5358485153435874,0.5625,0.2352941176470588,0.1875,0.2307692307692307,0.0909090909090909,0.7777777777777778,0.375,0.7777777777777778,0.375,0.7192982456140351,0.7492686492653552,0.7826680313886046
646,68,68,68,0.912772235091074,0.8252427184466017,0.7654655446197444,0.9,0.3461538461538461,0.3199999999999999,0.4117647058823529,0.25,0.9230769230769232,0.5833333333333334,0.9230769230769232,0.5833333333333334,0.5789473684210527,0.8728715609439692,0.950646512474959
647,30,53,30,0.7127107410174648,0.5822395834631306,0.5235646548887363,0.4210526315789473,0.1999999999999999,0.1578947368421053,0.1538461538461538,0.0,0.625,0.2857142857142857,0.5555555555555556,0.25,0.7261904761904762,0.5816750507471108,0.6808589935672384
648,43,92,43,0.8147956263132987,0.6628599190761627,0.589667685757398,0.56,0.2352941176470588,0.1428571428571429,0.3125,0.125,0.5833333333333334,0.4166666666666667,0.7,0.5555555555555556,0.6790966386554622,0.7292928985449755,0.7915512721095971
649,12,37,12,0.7370883096417751,0.4909156928320847,0.3532128787252003,0.4666666666666667,0.0,0.0,0.0909090909090909,0.0,0.7142857142857143,0.1666666666666666,0.7142857142857143,0.1666666666666666,0.6464646464646464,0.7273929674533082,0.7546706820590039
650,30,69,30,0.6366735956691097,0.4713797693000697,0.3808399555586846,0.3076923076923077,0.0967741935483871,0.0666666666666666,0.1538461538461538,0.0833333333333333,0.4666666666666667,0.2857142857142857,0.4375,0.25,0.6141610005875935,0.7652535322307843,0.5798660927785749
651,37,109,37,0.8061874087036869,0.6220636544470742,0.5163611161013005,0.5172413793103448,0.125,0.048780487804878,0.1818181818181817,0.0476190476190476,0.5714285714285714,0.3076923076923077,0.5714285714285714,0.3076923076923077,0.6735524091293321,0.8676456585288985,0.8418487750313746
652,15,61,15,0.7796387675305835,0.578854440915949,0.4228712759861548,0.3333333333333333,0.0270270270270269,0.0,0.0416666666666666,0.0,0.5,0.0833333333333333,0.4615384615384615,0.0769230769230769,0.7001223414266893,0.7000972424815418,0.6282240235814296
653,47,75,47,0.7127810028730829,0.5886802039940848,0.5324348680650017,0.6,0.2258064516129032,0.1999999999999999,0.3571428571428571,0.1538461538461538,0.7,0.5555555555555556,0.6363636363636364,0.5,0.7451963241436925,0.5944454429259127,0.8166666666666664
654,25,56,25,0.6899776099536326,0.6202493916048857,0.5297014384697737,0.4347826086956522,0.1071428571428571,0.074074074074074,0.1428571428571429,0.0,0.6363636363636364,0.2727272727272727,0.5384615384615384,0.2307692307692307,0.594854797979798,0.6667506667510004,0.7470680541790551
655,67,67,67,0.8174429063513956,0.7529224685338544,0.7314443134025405,0.4782608695652174,0.4583333333333333,0.4347826086956522,0.5,0.4,0.75,0.75,0.6,0.6,0.4166666666666667,0.6968731476445668,0.7348242811501596
656,54,98,54,0.8090507152161833,0.7396075664357995,0.7147323755368393,0.5714285714285714,0.3548387096774194,0.2903225806451612,0.5882352941176471,0.3529411764705882,1.0,0.9090909090909092,0.7058823529411765,0.625,0.6428571428571429,0.8311102304354447,0.7725494989000244
657,92,153,92,0.9139080864071644,0.8266498755116048,0.7550895868017017,0.7419354838709677,0.3658536585365853,0.2857142857142857,0.4230769230769231,0.2692307692307693,0.8421052631578947,0.6111111111111112,0.8,0.5789473684210527,0.633724340175953,0.9361045846020996,0.9073654153019232
658,42,53,42,0.7219882051154246,0.6622661785325217,0.6166666666666669,0.4444444444444444,0.2777777777777778,0.2352941176470588,0.3,0.125,0.4444444444444444,0.3333333333333333,0.8,0.75,0.5396825396825397,0.632455532033676,0.6976010101010102
659,21,50,21,0.7005901009886988,0.5671577449611322,0.4819297488169911,0.5238095238095238,0.1538461538461538,0.0769230769230768,0.1176470588235294,0.0,0.7,0.2222222222222222,0.6363636363636364,0.2,0.6425096553773024,0.6859943405700352,0.7573735828915427
660,47,64,47,0.7095543716869264,0.6159731152703252,0.5916843887692161,0.3333333333333333,0.2380952380952381,0.1999999999999999,0.2666666666666667,0.1538461538461538,0.5454545454545454,0.4,0.6,0.4444444444444444,0.7129251700680272,0.6572670690061995,0.5911255504396346
661,47,47,47,0.7960297521679912,0.6409882014228714,0.6094983797364222,0.368421052631579,0.2105263157894736,0.1666666666666666,0.25,0.0999999999999999,0.625,0.4285714285714285,0.5555555555555556,0.375,0.5230769230769231,0.4308202184276645,0.6609261605805783
662,16,38,16,0.5825311355284121,0.337099931231621,0.2342057229768425,0.3529411764705882,0.0,0.0,0.1818181818181817,0.0,0.8,0.5,0.4444444444444444,0.2222222222222222,0.7791666666666667,0.4660413824283704,0.6664762811359669
663,18,35,18,0.6779839886978021,0.485071250072666,0.4227600216066946,0.3846153846153846,0.0666666666666666,0.0,0.1111111111111111,0.0,0.75,0.3333333333333333,0.375,0.1428571428571428,0.8232323232323232,0.8171505630757668,0.6531551932367149
664,62,82,62,0.8740993002953718,0.7901155864082311,0.7592566023652961,0.6190476190476191,0.3913043478260869,0.3043478260869565,0.4285714285714286,0.3333333333333333,0.7272727272727273,0.6,0.7272727272727273,0.6,0.7909663865546218,0.7753617031753554,0.8013189448441248
665,47,67,47,0.6602437628313208,0.5218738685343493,0.4729617431225454,0.4347826086956522,0.1999999999999999,0.1666666666666666,0.1999999999999999,0.0769230769230768,0.4545454545454545,0.3,0.5555555555555556,0.375,0.5584410687351864,0.8583770043743408,0.6815200180954535
666,45,83,45,0.7185244221307778,0.519725445483629,0.431210808007825,0.4166666666666666,0.1212121212121212,0.09375,0.0999999999999999,0.0,0.5454545454545454,0.1818181818181818,0.5454545454545454,0.1818181818181818,0.5877192982456141,0.7045023274707932,0.6992593813979692
667,78,108,78,0.7943029613843783,0.6598228101583589,0.6277524511897828,0.5151515151515151,0.3333333333333333,0.2777777777777778,0.3636363636363636,0.1818181818181817,0.7333333333333333,0.5714285714285714,0.6470588235294118,0.5,0.6021137298915077,0.8343087271720441,0.7622950819672132
668,40,97,40,0.8365613669270902,0.7001147200355874,0.6283908334344539,0.56,0.1714285714285713,0.1142857142857143,0.2692307692307693,0.1111111111111111,0.75,0.4375,0.75,0.4117647058823529,0.4385566188197767,0.6777389936698861,0.7942370179633377
669,41,93,41,0.7870262390049569,0.5696028282488018,0.4792946841770275,0.34375,0.0952380952380952,0.073170731707317,0.1538461538461538,0.04,0.5,0.2666666666666666,0.5,0.2666666666666666,0.532952380952381,0.7223080101982804,0.6582750082560612
670,48,77,48,0.8785953702139577,0.8078456701329525,0.7759951505828541,0.75,0.5,0.409090909090909,0.5,0.25,0.8461538461538461,0.6153846153846154,0.9166666666666666,0.7272727272727273,0.66875,0.741399489219125,0.9197852518553609
671,12,49,12,0.6880624620561868,0.4532667357667235,0.3755338080994053,0.368421052631579,0.0,0.0,0.0769230769230768,0.0,0.5714285714285714,0.1666666666666666,0.4444444444444444,0.125,0.8648351648351649,0.696373059207254,0.6355428182037747
672,73,116,73,0.9105766291591564,0.8150876125251522,0.7737667875866638,0.7391304347826086,0.4285714285714286,0.3448275862068966,0.6428571428571428,0.3571428571428571,0.9166666666666666,0.75,0.9166666666666666,0.8181818181818182,0.7246376811594202,0.9476309590709884,0.8762973719291565
673,9,48,9,0.4648348401006842,0.2659173061347867,0.1743714581157289,0.28,0.0,0.0,0.0,0.0,0.3,0.0,0.25,0.0,0.5245614035087719,0.6793662204867577,0.524380744664278
674,48,54,48,0.7970150100705143,0.733975843417574,0.6859943405700356,0.625,0.4666666666666667,0.4285714285714286,0.4,0.25,0.6666666666666666,0.5,0.8571428571428571,0.6666666666666666,0.515626540471261,0.8178608201095307,0.8103632478632478
675,37,52,37,0.7203440508027977,0.6415330278717849,0.595229110444319,0.5,0.2777777777777778,0.2222222222222222,0.2307692307692307,0.0909090909090909,0.625,0.3333333333333333,0.625,0.4285714285714285,0.6399638802889577,0.7407785326716213,0.7128366886229397
676,24,79,24,0.8044594176757882,0.6556675853304494,0.582802416849065,0.5,0.1111111111111111,0.0555555555555555,0.1818181818181817,0.0,0.9,0.4444444444444444,0.5,0.2352941176470588,0.8131487889273357,0.8495103616774147,0.7554492291334397
677,49,62,49,0.7445871877646544,0.6200060357831083,0.5915204817512769,0.4,0.2631578947368421,0.2222222222222222,0.3571428571428571,0.25,0.6,0.5555555555555556,0.5454545454545454,0.5,0.7061002178649237,0.654330305081576,0.6576856649395509
678,50,109,50,0.8383236600209635,0.7413428264466322,0.6741224422959258,0.5909090909090908,0.2647058823529411,0.1944444444444444,0.25,0.0769230769230768,0.6666666666666666,0.375,0.8333333333333334,0.4285714285714285,0.4713707345286292,0.8415259932542929,0.8169790164984783
679,46,63,46,0.7842289302333951,0.7204387238948344,0.6795683827350908,0.631578947368421,0.3636363636363636,0.3333333333333333,0.4166666666666666,0.1818181818181817,0.875,0.7142857142857143,0.6363636363636364,0.5,0.6233766233766234,0.8530566380408908,0.837273845599928
680,19,58,19,0.6587793653204916,0.4366630316097336,0.4000816576511516,0.3199999999999999,0.0344827586206896,0.0,0.1578947368421053,0.0588235294117647,0.4545454545454545,0.3,0.3846153846153846,0.25,0.7421614156498513,0.6113470158144013,0.6692524682651622
681,10,37,10,0.6937344851576954,0.4689790496105417,0.3222190817006681,0.4285714285714286,0.0,0.0,0.0,0.0,0.5,0.0,0.5714285714285714,0.0,0.5870947234583598,0.7868894753646336,0.6974512146555157
682,22,71,22,0.5850217700799574,0.4009766090619239,0.3460926050044139,0.3928571428571429,0.0571428571428571,0.0294117647058823,0.1363636363636363,0.0,0.4375,0.2,0.6363636363636364,0.3,0.574672187715666,0.7751332793988409,0.7006601553456815
683,9,38,9,0.5243041203911969,0.3418390448504526,0.1770844008302865,0.368421052631579,0.0,0.0,0.0625,0.0,0.5555555555555556,0.125,0.5555555555555556,0.1111111111111111,0.5038888888888888,0.5721588318817211,0.7014260620348542
