longest_common_substring,longest_common_subsequence,greedy_string_tiling,2_gram_char,3_gram_char,4_gram_char,1_gram_word_Jaccard,3_gram_word_Jaccard,4_gram_word_Jaccard,2_gram_word_Jaccard_without_SW,4_gram_word_Jaccard_without_SW,1_gram_word_Containment_without_SW_a,2_gram_word_Containment_without_SW_a,1_gram_word_Containment_without_SW_b,2_gram_word_Containment_without_SW_b,average_similarity,lexical_substitution_system,pathlen_similarity,lin_similarity,wordnet_augmented_overlap,wordnet_augmented_word_overlap,weighted_word_overlap,pos_2_ngram_overlap,pos_3_ngram_overlap,pos_4_ngram_overlap
51,64,51,0.7223151185146157,0.6618225213558059,0.6286355783321276,0.6,0.3809523809523809,0.35,0.6153846153846154,0.5454545454545454,0.75,0.7272727272727273,0.8181818181818182,0.8,0.4953463203463203,0.7637626158259735,0.2399177013462727,0.2709055242257109,0.994535519125683,0.8052457191997369,1.1388151148890573,1.096774193548387,1.103448275862069,1.1111111111111112
66,109,66,0.8501705760238233,0.7298822100452514,0.6833548758359185,0.6296296296296297,0.40625,0.303030303030303,0.4210526315789473,0.15,0.6875,0.5333333333333333,0.8461538461538461,0.6666666666666666,0.6726608187134503,0.8165701889135347,0.2165768218709398,0.2642155011477927,0.9974874371859296,0.8721606908203491,1.20099582017347,1.1063829787234043,1.1111111111111112,1.1162790697674418
70,75,70,0.8098582871985249,0.7391207503844561,0.7080104323938426,0.5789473684210527,0.4736842105263158,0.4444444444444444,0.4545454545454546,0.3333333333333333,0.8571428571428571,0.8333333333333334,0.5454545454545454,0.5,0.6066302118933697,0.7190924955066748,0.2851457184790518,0.3521933657881039,0.9831306211845846,0.8261802575107295,1.0437420508819637,0.8666666666666667,0.8571428571428572,0.8461538461538461
25,58,25,0.7445453821540736,0.6176970210471145,0.5521514471634597,0.5555555555555556,0.1363636363636363,0.0454545454545454,0.2857142857142857,0.0,0.7777777777777778,0.5,0.6363636363636364,0.4,0.5833333333333334,0.8164965809277264,0.2699694605538761,0.3724412397197786,0.9778957013056424,0.8159552134359692,1.109049680809787,0.8148148148148148,0.8,0.782608695652174
17,42,17,0.598089167121675,0.4470296705094524,0.3687617101732727,0.2222222222222222,0.0,0.0,0.0769230769230768,0.0,0.4444444444444444,0.125,0.5714285714285714,0.1666666666666666,0.7248251748251748,0.7377253439645219,0.2647042386625719,0.2997616802827454,0.9905172801222418,0.4897044403978148,0.6006397916985096,1.0,1.0,1.0
71,107,71,0.8804591605141785,0.8058229640253799,0.7630270261187354,0.76,0.4545454545454546,0.3939393939393939,0.5789473684210527,0.368421052631579,0.875,0.6875,0.9333333333333332,0.7857142857142857,0.7821428571428571,0.9278687005699072,0.2643098102725433,0.2813303956453259,1.0,0.914064602960969,1.5625414299983456,1.08,1.0833333333333333,1.0869565217391304
18,61,18,0.6952747166555827,0.5257497279245864,0.4715595625715078,0.3333333333333333,0.0799999999999999,0.0,0.1176470588235294,0.0,0.4545454545454545,0.2,0.5555555555555556,0.2222222222222222,0.4765488215488215,0.6562179588897108,0.1818029193029193,0.17516574322377,0.9852941176470588,0.6210631450449451,0.6461431830286504,0.9655172413793104,0.962962962962963,0.9600000000000001
96,106,96,0.9216757213630012,0.8310863789258836,0.7967927400330345,0.7083333333333333,0.5384615384615384,0.52,0.3888888888888888,0.3125,0.9090909090909092,0.7,0.6666666666666666,0.4666666666666667,0.672514619883041,0.9029720673913398,0.296974156795586,0.3659514173103147,0.9886104783599088,0.8584088419794882,1.3411784164929585,0.8571428571428572,0.85,0.8421052631578947
20,31,20,0.6131550205974727,0.5326708098187177,0.4662172139314867,0.35,0.1363636363636363,0.0454545454545454,0.0769230769230768,0.0,0.5,0.1666666666666666,0.3333333333333333,0.125,0.6025641025641025,0.5056498968474316,0.297316919191919,0.3912796442186481,0.979682044424634,0.6647598019537,0.6177923542550195,0.8888888888888888,0.88,0.8695652173913044
58,69,58,0.8881661917505227,0.8367430244040819,0.8111670406713309,0.75,0.5,0.4,0.3636363636363636,0.2222222222222222,0.875,0.5714285714285714,0.7777777777777778,0.5,0.7529411764705882,0.6686362748797784,0.2699028781869021,0.3369843086039352,0.9968152866242036,0.9008980285881292,1.4323088909178954,1.0,1.0,1.0
17,42,17,0.5911805860260614,0.4447495899966607,0.3928371006591932,0.2941176470588235,0.0588235294117647,0.0,0.1428571428571429,0.0,0.5,0.2857142857142857,0.4,0.2222222222222222,0.6222222222222222,0.7878385971583352,0.218401677687392,0.2438884952666432,0.9740421149817124,0.6428145497912939,0.6065222838184531,0.8,0.7777777777777778,0.75
21,89,21,0.7334430859097778,0.5419178951505483,0.4383339902310453,0.4137931034482759,0.125,0.073170731707317,0.1111111111111111,0.0,0.5,0.1875,0.5714285714285714,0.2142857142857142,0.661764705882353,0.7540983606557378,0.2497494241869244,0.2242120645771497,0.9962406015037594,0.7629326424870466,0.8018232438430763,1.0416666666666667,1.0434782608695652,1.0454545454545454
34,34,34,0.6483527187784864,0.5995560487738419,0.5739640213948526,0.3529411764705882,0.2666666666666667,0.2142857142857143,0.2727272727272727,0.1111111111111111,0.8,0.75,0.3636363636363636,0.3,0.5427631578947368,0.6687338550904235,0.2439401956068623,0.3595732195208832,0.9795081967213112,0.6133979015334947,0.7687841312334777,0.6666666666666666,0.6315789473684211,0.5882352941176471
13,31,13,0.545002855451051,0.3559322033898306,0.2931470227127751,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.5714285714285714,0.3333333333333333,0.4444444444444444,0.25,0.4875679875679876,0.6445033866354896,0.2829985119047619,0.2818747385202017,0.9927007299270072,0.6131386861313868,0.6837933166717496,1.0,1.0,1.0
19,42,19,0.5922544268491788,0.3746343246326775,0.3011735166346145,0.2666666666666667,0.0,0.0,0.0833333333333333,0.0,0.375,0.1428571428571428,0.4285714285714285,0.1666666666666666,0.6428104575163399,0.7643157063581781,0.2366582326403754,0.2952209694232512,0.9903288201160542,0.6189664582713109,0.4566822137161888,1.0588235294117647,1.0666666666666667,1.0769230769230769
16,46,16,0.5590680438243371,0.3683643681089522,0.3157408869505305,0.3125,0.0,0.0,0.0625,0.0,0.4444444444444444,0.125,0.4,0.1111111111111111,0.616499582289056,0.8058229640253802,0.2131340036014405,0.2539507456130059,0.9522912743251726,0.553251053974643,0.47176311916267444,0.9473684210526315,0.9411764705882353,0.9333333333333333
91,93,91,0.8951779014555553,0.7967410107710738,0.757281553398058,0.5454545454545454,0.4444444444444444,0.4230769230769231,0.3571428571428571,0.25,0.7,0.5555555555555556,0.6363636363636364,0.5,0.4821008403361344,0.8858046785589069,0.2362505870405723,0.2123547871314973,0.9975429975429976,0.8060281949581828,1.0303515657630955,0.9268292682926829,0.923076923076923,0.9189189189189189
19,33,19,0.6257786477574636,0.5570134016509555,0.5050762722761051,0.375,0.1666666666666666,0.1176470588235294,0.0,0.0,0.2,0.0,0.6666666666666666,0.0,0.4593515037593985,0.7909115788387001,0.4021164021164021,0.337603108214744,0.9960629921259844,0.7126696832579185,0.6104557546531969,1.3043478260869565,1.3333333333333333,1.368421052631579
29,82,29,0.702160497481977,0.5346668362225826,0.4355587668362501,0.4285714285714286,0.081081081081081,0.0555555555555555,0.1481481481481481,0.0799999999999999,0.4444444444444444,0.2105263157894736,0.6153846153846154,0.3333333333333333,0.6661048832488461,0.8725094758324015,0.2502671096656061,0.3463342676761334,0.9911409268246264,0.7440527371739754,0.7036298793187322,1.1904761904761905,1.2,1.2105263157894737
50,68,50,0.792765983802061,0.6821016407172643,0.6037890280585487,0.3809523809523809,0.2222222222222222,0.1923076923076923,0.25,0.0999999999999999,0.5,0.4285714285714285,0.4444444444444444,0.375,0.5602022058823529,0.8355316915277182,0.2286038276298015,0.1739301105513037,0.9945002445171728,0.7368602281012672,0.6853402635291875,0.8571428571428572,0.8484848484848485,0.8387096774193549
90,90,90,0.9938271604938276,0.9739130434782584,0.9649122807017566,1.0,0.7777777777777778,0.7037037037037037,0.8,0.6,1.0,0.8888888888888888,1.0,0.8888888888888888,0.6538461538461539,0.9729739573484594,0.2554507775961065,0.273278044422258,1.0,1.0,2.0,1.0,1.0,1.0
32,65,32,0.7503661426020385,0.6110100926607783,0.5389757823421161,0.3043478260869565,0.1538461538461538,0.0769230769230768,0.15,0.0555555555555555,0.3846153846153846,0.25,0.4166666666666667,0.2727272727272727,0.5541353383458647,0.8213187322412134,0.1963737562770881,0.1957834376521257,0.9805643290565244,0.674047352489945,0.5680929444110259,1.125,1.1333333333333333,1.1428571428571428
38,57,38,0.7914754911107952,0.6671886277220529,0.5929994533288809,0.4499999999999999,0.1304347826086956,0.0909090909090909,0.2666666666666667,0.1538461538461538,0.6153846153846154,0.3333333333333333,1.0,0.5714285714285714,0.6897368064034732,0.6287550204746954,0.1916771990635626,0.2813592682378066,0.9883847503425668,0.7229996455271976,1.0530295078932752,1.2142857142857142,1.2307692307692308,1.25
38,59,38,0.829942286201631,0.6974275795795357,0.6734177023005538,0.5714285714285714,0.24,0.16,0.5,0.125,0.8181818181818182,0.6363636363636364,0.8181818181818182,0.7,0.5841181902123731,0.6341828617898011,0.2814886964886964,0.3444705659951425,0.9936708860759492,0.7940704451389474,1.2629035345720763,1.0909090909090908,1.096774193548387,1.103448275862069
34,86,34,0.7956568536259847,0.6859384573602517,0.6335525936249407,0.3703703703703703,0.1470588235294118,0.0571428571428571,0.1538461538461538,0.0,0.5,0.25,0.5714285714285714,0.2857142857142857,0.7228618421052632,0.7068965517241379,0.2533682433837234,0.2637216872933479,0.9806919738764288,0.8073679538393255,0.7536257670556805,1.121951219512195,1.1282051282051282,1.135135135135135
33,55,33,0.6612325819199038,0.5411813243885236,0.4871296679348014,0.5294117647058824,0.217391304347826,0.1739130434782608,0.2857142857142857,0.0714285714285714,0.5,0.4,0.7142857142857143,0.5,0.417755991285403,0.6667506667510003,0.2246607559107557,0.1847877137142572,0.9827586206896552,0.8145203048009508,0.8859629941333969,1.0625,1.0666666666666667,1.0714285714285714
44,76,44,0.8006529552457703,0.6180229835992196,0.5277120426899498,0.5172413793103448,0.175,0.1538461538461538,0.1538461538461538,0.0833333333333333,0.5882352941176471,0.25,0.7142857142857143,0.2857142857142857,0.8381140917905624,0.8367983517440041,0.2095613739214928,0.2492100391707473,0.9978448275862069,0.8381951535993062,0.9807060692819816,1.0204081632653061,1.0212765957446808,1.0222222222222221
41,46,41,0.6807411558759011,0.5838742081211423,0.5637714487358106,0.4399999999999999,0.3199999999999999,0.2916666666666666,0.1999999999999999,0.0,0.4285714285714285,0.3333333333333333,0.4285714285714285,0.3333333333333333,0.6351307189542483,0.6822422923379534,0.2478424436013723,0.2528370362051271,0.9833086419753088,0.6957516622053364,0.737671154487679,0.9142857142857143,0.9090909090909091,0.9032258064516129
50,68,50,0.8489179964554187,0.7684244858645454,0.7178049194865033,0.5,0.3478260869565217,0.2608695652173913,0.3636363636363636,0.0999999999999999,0.6,0.4444444444444444,0.8571428571428571,0.6666666666666666,0.4656862745098039,0.8275902732496068,0.2587123062123062,0.3565268977702577,0.983913973453661,0.7448068238835927,0.9927859175103879,1.1515151515151516,1.1612903225806452,1.1724137931034484
18,40,18,0.4794442331681906,0.3600789673739608,0.3015456130718878,0.1923076923076923,0.0384615384615384,0.0,0.1176470588235294,0.0,0.3636363636363636,0.2,0.4,0.2222222222222222,0.4259083062346943,0.5488604301969737,0.1963882980259984,0.2182677403123561,0.9581473304217498,0.4335962307394831,0.4008245858857583,1.2413793103448276,1.2592592592592593,1.28
67,90,67,0.9030745311145968,0.8570700667850226,0.824720531324537,0.7142857142857143,0.48,0.4,0.5294117647058824,0.2941176470588235,0.6875,0.6,1.0,0.8181818181818182,0.5222680097680098,0.8753457737814423,0.2860670194003527,0.3154099381410198,0.993103448275862,0.8820405675981544,1.4419904934949055,1.1794871794871795,1.1891891891891893,1.2
27,77,27,0.6942993616582718,0.6138161366548879,0.5459062240368548,0.5,0.1395348837209302,0.0681818181818182,0.1481481481481481,0.0,0.6,0.2666666666666666,0.6,0.25,0.5314372294372295,0.848256349785521,0.2424802648332065,0.302642564308147,0.9924044090383036,0.8229774764421973,0.9748579800417263,0.9411764705882353,0.9387755102040816,0.9361702127659574
51,65,51,0.7944615118752649,0.6967886950248878,0.6433723746941278,0.5714285714285714,0.25,0.217391304347826,0.3333333333333333,0.2307692307692307,0.8,0.5555555555555556,0.6666666666666666,0.4545454545454545,0.533179012345679,0.7559289460184547,0.2873607200879925,0.2774813741617308,0.993126412177429,0.7850924037932485,1.0725199544811659,1.0625,1.0666666666666667,1.0714285714285714
17,56,17,0.614707415750885,0.3986135518663075,0.3288335261029103,0.1724137931034483,0.0,0.0,0.0454545454545454,0.0,0.3,0.1111111111111111,0.2,0.0714285714285714,0.4430603135056576,0.6163649961485784,0.1934202517448315,0.2405789591818424,0.9663296206949648,0.3607659691165303,0.2501812208929299,0.75,0.7333333333333333,0.7142857142857143
17,46,17,0.6126788517448396,0.4833333333333333,0.4098005709323838,0.2380952380952381,0.0476190476190476,0.0,0.0588235294117647,0.0,0.3333333333333333,0.0909090909090909,0.5,0.1428571428571428,0.6457107843137255,0.5907908398283785,0.254810194553784,0.2755666271872445,0.9675206639914942,0.5961415048933097,0.501507618882834,1.25,1.2727272727272727,1.3
13,53,13,0.601280684488086,0.4080471333733237,0.3166237934306516,0.4285714285714286,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.3636363636363636,0.0,0.7035714285714285,0.8230354986052392,0.2444274748820206,0.1875258196732991,0.9835432347169438,0.7028241237955497,0.7226429958304618,0.8666666666666667,0.8571428571428572,0.8461538461538461
22,42,22,0.5891649892987403,0.476330511622467,0.3935801514662891,0.3636363636363636,0.0384615384615384,0.0,0.0526315789473684,0.0,0.6,0.1111111111111111,0.5,0.0909090909090909,0.625,0.5747048932153913,0.2376562550804974,0.4002952828310951,0.9834963409741724,0.6528104191147669,0.7199246918496128,0.8275862068965518,0.8148148148148148,0.8
19,76,19,0.7126966450997977,0.4841452997705086,0.3685288212114379,0.4814814814814815,0.0571428571428571,0.0,0.125,0.0,0.6428571428571429,0.2142857142857142,0.6428571428571429,0.2307692307692307,0.8085978835978835,0.8493627430274746,0.2265535187684313,0.3012647967661794,0.9928853665311768,0.790789670100015,0.9077734585733532,1.0256410256410255,1.027027027027027,1.0285714285714287
25,45,25,0.6284158749807239,0.5070925528371101,0.4716522503371605,0.4705882352941176,0.1666666666666666,0.1176470588235294,0.4,0.1111111111111111,0.6666666666666666,0.5,0.8571428571428571,0.6666666666666666,0.3418367346938775,0.6875238727711586,0.2281958517672803,0.1897566931367922,0.9893390191897656,0.7020548806559521,0.9627852523879503,1.1304347826086958,1.1428571428571428,1.1578947368421053
23,39,23,0.6585055710895412,0.4913623160636682,0.418717894679312,0.3,0.0952380952380952,0.05,0.1428571428571429,0.0,0.4444444444444444,0.2222222222222222,0.5,0.2857142857142857,0.5113051470588235,0.5750335777679776,0.1745796291250835,0.2105969114787443,0.968462875589769,0.5552501129972806,0.6690906637851896,1.2,1.2173913043478262,1.2380952380952381
12,39,12,0.6674238124719143,0.4909156928320847,0.3680373690492888,0.2941176470588235,0.0,0.0,0.1666666666666666,0.0,0.5,0.2857142857142857,0.5,0.2857142857142857,0.7294977640178878,0.64888568452305,0.2326580518247184,0.2195176389165077,0.995,0.6173044925124793,0.6301309571712521,0.9,0.8888888888888888,0.875
14,39,14,0.7259540086406273,0.6124472018807623,0.5443310539518172,0.5,0.0,0.0,0.1538461538461538,0.0,0.7142857142857143,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.6888888888888889,0.7905694150420949,0.2390140671653275,0.2274089581230831,0.9919028340080972,0.8196721311475409,0.87115897665923,0.9,0.8888888888888888,0.875
60,125,60,0.8690906253016366,0.7816102491240798,0.7557086549031776,0.6538461538461539,0.4193548387096774,0.3548387096774194,0.4499999999999999,0.25,0.8333333333333334,0.75,0.625,0.5294117647058824,0.5757575757575757,0.8728715609439699,0.2611798695132035,0.2947032778327751,1.0,0.8522795541018624,1.2483246100867664,0.9130434782608696,0.9090909090909091,0.9047619047619048
59,89,59,0.7865416788944444,0.6696443348922076,0.6372211140654398,0.48,0.2647058823529411,0.2058823529411765,0.3043478260869565,0.1818181818181817,0.6923076923076923,0.4666666666666667,0.6428571428571429,0.4666666666666667,0.4861111111111111,0.8034835023445711,0.2276105914842181,0.2425538950211343,0.996062992125984,0.777994401234992,1.0909195482557374,1.0222222222222221,1.0232558139534884,1.024390243902439
48,110,48,0.9361837699948762,0.8710248047709742,0.8347788389007842,0.8571428571428572,0.3846153846153846,0.2592592592592593,0.5789473684210527,0.2380952380952381,0.8823529411764706,0.6875,1.0,0.7857142857142857,0.5,0.7867183938373665,0.2599310622037894,0.252304359870927,1.0,0.9478991596638654,1.8000387887493337,1.0526315789473684,1.0555555555555556,1.0588235294117647
57,57,57,0.8278420508057583,0.8100426601746646,0.8167395497118352,0.7222222222222222,0.6875,0.6666666666666667,0.5833333333333333,0.5,0.6153846153846154,0.5833333333333334,1.0,1.0,0.564373897707231,0.9444501377615284,0.2999002260365895,0.3323575381453797,0.9927797833935016,0.8646080760095012,1.2330052898050134,1.1724137931034484,1.1851851851851851,1.2
21,44,21,0.6357130784371936,0.4618641953660774,0.3545621041711673,0.3181818181818182,0.0769230769230768,0.04,0.0666666666666666,0.0,0.625,0.1428571428571428,0.5555555555555556,0.1111111111111111,0.6032051282051282,0.5838742081211422,0.2202312171955028,0.2532485116805211,0.9757028112449798,0.6380559277413702,0.6920842235697353,0.9333333333333333,0.9285714285714286,0.923076923076923
15,38,15,0.5353306897315165,0.3418200790800845,0.2594372608313854,0.2222222222222222,0.0,0.0,0.1818181818181817,0.0,0.5714285714285714,0.3333333333333333,0.5,0.2857142857142857,0.7756302521008402,0.3851644432598217,0.2407864357864358,0.2423353949005492,0.961563862105402,0.4968036529680366,0.5635410309586489,0.8,0.7777777777777778,0.75
23,55,23,0.7158337756607728,0.5375841492902728,0.4038678873942593,0.3333333333333333,0.0714285714285714,0.0,0.1363636363636363,0.0,0.4615384615384615,0.25,0.5,0.2307692307692307,0.635444947209653,0.7108186533109108,0.2441621002271892,0.3417961624348276,0.9819457454037872,0.6439693636084467,0.6162872670504337,1.0,1.0,1.0
89,98,89,0.8928927626940625,0.8495996521592248,0.8210269258876856,0.782608695652174,0.5416666666666667,0.5217391304347826,0.6111111111111112,0.4705882352941176,0.9333333333333332,0.7857142857142857,0.875,0.7333333333333333,0.7411764705882353,0.9001028747788699,0.2297345941095949,0.2888138735427652,0.9974874371859296,0.9039009423624808,1.5497305430690778,0.9743589743589743,0.9729729729729729,0.9714285714285714
28,41,28,0.7047274192921132,0.5813877328482537,0.5089811722340025,0.4,0.1904761904761904,0.15,0.3,0.125,0.7142857142857143,0.5,0.625,0.4285714285714285,0.6739316239316239,0.7953559537197223,0.2409703749409633,0.2741626753023009,0.9847560975609756,0.6719914802981896,0.8559212143408272,1.2592592592592593,1.28,1.3043478260869565
43,78,43,0.794765893135709,0.6285566056425841,0.5465748398920091,0.4864864864864865,0.2380952380952381,0.1627906976744185,0.2258064516129032,0.0967741935483871,0.631578947368421,0.3888888888888889,0.5714285714285714,0.35,0.7616501145912911,0.8188394740675287,0.2003265253265254,0.2293385947397839,1.0,0.7742351939035337,0.9383436816979852,0.962962962962963,0.9615384615384615,0.9600000000000001
34,104,34,0.8192981210832546,0.7038987515332591,0.6210628409313507,0.6153846153846154,0.2647058823529411,0.1388888888888888,0.2105263157894736,0.0,0.6153846153846154,0.3333333333333333,0.6666666666666666,0.3636363636363636,0.7023148148148147,0.8237544710479136,0.2392785369637225,0.2411353516022616,0.9922633573913494,0.8957947127753996,1.0883543772587638,1.0222222222222221,1.0232558139534884,1.024390243902439
12,57,12,0.4622112082141146,0.272431183971292,0.2262848189276258,0.24,0.0,0.0,0.0,0.0,0.2307692307692307,0.0,0.2727272727272727,0.0,0.5225617519735167,0.6191034846198454,0.2160547405283368,0.2023155724186995,0.956976664142631,0.4702488279841327,0.3059570869019959,1.103448275862069,1.1111111111111112,1.12
25,40,25,0.6402951093449001,0.4317877695883726,0.3721042037676255,0.3333333333333333,0.1666666666666666,0.1176470588235294,0.0909090909090909,0.0,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.1666666666666666,0.4555555555555555,0.5263157894736841,0.2220041532541531,0.3134901744856591,0.9397878380397428,0.596538767251969,0.6167386668068837,0.9565217391304347,0.9523809523809523,0.9473684210526315
28,67,28,0.6914090450089241,0.485622154566024,0.4175824175824177,0.3846153846153846,0.1034482758620689,0.0344827586206896,0.1111111111111111,0.0,0.4545454545454545,0.2,0.4545454545454545,0.2,0.5499118609921934,0.8594959994319387,0.2269197928961243,0.2392534784586547,0.984093932558274,0.6566240823471015,0.6813527169925093,1.0588235294117647,1.0625,1.0666666666666667
47,120,47,0.9154994201306592,0.8048872342546032,0.7342530927184884,0.8148148148148149,0.3783783783783784,0.3243243243243243,0.4117647058823529,0.1111111111111111,0.8461538461538461,0.5833333333333334,0.8461538461538461,0.5833333333333334,0.8125,0.952925780013262,0.2475506513452686,0.288745148239775,0.9971988795518208,0.9575757575757576,1.50628265033443,1.0188679245283019,1.019607843137255,1.0204081632653061
52,80,52,0.9441196694198676,0.8845379626717045,0.8382284405435126,0.8947368421052632,0.4583333333333333,0.3199999999999999,0.5,0.2142857142857143,1.0,0.7,0.9166666666666666,0.6363636363636364,0.8888888888888888,0.959202275422336,0.228696711218158,0.2571551293357573,1.0,0.9515962924819774,1.8070183243756417,0.9189189189189189,0.9142857142857143,0.9090909090909091
12,44,12,0.6374552583116766,0.4429397839141489,0.3832095947336588,0.4444444444444444,0.0476190476190476,0.0,0.1333333333333333,0.0,0.6666666666666666,0.25,0.6,0.2222222222222222,0.6354090354090354,0.8046797987672247,0.2827186124061124,0.3311684065524753,0.9793103448275862,0.8459595959595959,0.8826349307998576,1.0,1.0,1.0
39,53,39,0.6024283331989181,0.4714766837490953,0.4478110755198989,0.3333333333333333,0.2352941176470588,0.1875,0.25,0.0999999999999999,0.4444444444444444,0.375,0.5,0.4285714285714285,0.6236263736263736,0.6280560347823081,0.2036521839552141,0.2011221796113847,0.9775019394879751,0.7008553516586715,0.5772484475644835,1.0434782608695652,1.0476190476190477,1.0526315789473684
13,53,13,0.5988781542071393,0.4464738816859439,0.3433867185880573,0.3636363636363636,0.04,0.0,0.1578947368421053,0.0,0.6666666666666666,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.732240973312402,0.7292928985449755,0.2126340577376672,0.2449242743003304,0.9611562782294488,0.6211773886748281,0.9066554833245534,0.9285714285714286,0.923076923076923,0.9166666666666666
33,53,33,0.5518192679714117,0.4323954347189757,0.3668703279566421,0.3076923076923077,0.1428571428571429,0.1111111111111111,0.217391304347826,0.1428571428571429,0.5384615384615384,0.4166666666666667,0.4375,0.3125,0.4859374999999999,0.5329708913388167,0.2427206228472567,0.2395216353050319,0.9501144913313704,0.5595605904565739,0.587682271244868,0.8823529411764706,0.875,0.8666666666666667
103,126,103,0.866228740842002,0.7550763830186611,0.6786924938431559,0.5714285714285714,0.4242424242424242,0.40625,0.4285714285714286,0.368421052631579,0.6470588235294118,0.5625,0.7333333333333333,0.6428571428571429,0.6818396382121873,0.8680370799067414,0.2003547525372926,0.2571907927754803,0.9980353634577604,0.823181689910737,1.073821967305529,1.0612244897959182,1.0638297872340425,1.0666666666666667
34,34,34,0.7948849635407366,0.7269613616952117,0.688530372659096,0.5714285714285714,0.2857142857142857,0.2307692307692307,0.2727272727272727,0.0,0.8333333333333334,0.6,0.5,0.3333333333333333,0.607843137254902,0.8273403039920308,0.2384892627948183,0.2348145407147147,0.995967741935484,0.7485644731837201,1.0333800059432972,0.8,0.7777777777777778,0.75
21,44,21,0.6165547847771349,0.4891995904702282,0.4296689244236597,0.3888888888888888,0.0999999999999999,0.0526315789473684,0.1538461538461538,0.0,0.625,0.2857142857142857,0.5555555555555556,0.25,0.5374149659863946,0.7321141582036939,0.2244852149614053,0.2684326740971305,0.967926891808957,0.6658638407193319,0.776964569365913,1.0833333333333333,1.0909090909090908,1.1
39,122,39,0.7988776144644971,0.6669038301984179,0.6328874097295314,0.4545454545454546,0.1860465116279069,0.1136363636363636,0.2222222222222222,0.0,0.6111111111111112,0.3529411764705882,0.6470588235294118,0.375,0.6755968744272839,0.7659471397463056,0.1789691756656047,0.1896733495639138,0.9982238010657194,0.7699258417958312,0.9851123638420444,0.9811320754716981,0.9803921568627451,0.9795918367346939
29,91,29,0.7747735980952238,0.6228309804155926,0.5650328479496741,0.4230769230769231,0.088235294117647,0.0294117647058823,0.1428571428571429,0.0,0.6363636363636364,0.2727272727272727,0.5384615384615384,0.2307692307692307,0.7202741702741703,0.7845390492237077,0.2275369190994197,0.232787137276362,0.9929846450186602,0.7195883866225653,0.9313784846137346,1.0256410256410255,1.027027027027027,1.0285714285714287
26,50,26,0.9574271077563388,0.7804878048780491,0.6260990336999411,0.6428571428571428,0.0999999999999999,0.0526315789473684,0.1875,0.0,0.875,0.375,0.7,0.2727272727272727,0.65,0.7895420339517226,0.3219104308390021,0.4053297952571197,0.9848484848484848,0.7025316455696203,1.2453670500140712,0.9166666666666666,0.9090909090909091,0.9
20,68,20,0.7079022034582294,0.5097019010284052,0.4146341463414636,0.4166666666666666,0.0645161290322581,0.0333333333333333,0.1052631578947368,0.0,0.5,0.1818181818181818,0.5454545454545454,0.2,0.6652777777777777,0.6666666666666663,0.2369923239154014,0.2669397525568545,0.9833333333333332,0.7458946027526238,0.7704447674964987,0.9714285714285714,0.9696969696969697,0.967741935483871
25,70,25,0.7983647341510632,0.641623652681937,0.5771568658925323,0.48,0.0909090909090909,0.0,0.2083333333333333,0.0,0.625,0.3333333333333333,0.6666666666666666,0.3571428571428571,0.6864035087719299,0.7474825474418507,0.2263544095510046,0.2509543305510388,0.9746328437917222,0.7410698478656704,1.0157719100297737,0.9473684210526315,0.9444444444444444,0.9411764705882353
32,75,32,0.7987070577000808,0.6434894520877867,0.5400133517448391,0.4444444444444444,0.088235294117647,0.0606060606060605,0.2631578947368421,0.1052631578947368,0.6923076923076923,0.3846153846153846,0.75,0.4545454545454545,0.691812865497076,0.6002450479987809,0.181919345560987,0.1917394837839958,0.9904970517628576,0.7090630512666631,1.0040621762621007,1.1794871794871795,1.1891891891891893,1.2
38,90,38,0.8740843477837965,0.7702283825049338,0.6786160932222262,0.5217391304347826,0.1935483870967742,0.09375,0.3157894736842105,0.1052631578947368,0.8461538461538461,0.4285714285714285,0.9166666666666666,0.5454545454545454,0.4873517786561265,0.8387581675577135,0.2324134199134198,0.3428411658457075,0.9914529914529916,0.7484791273337528,1.290548744515123,1.1282051282051282,1.135135135135135,1.1428571428571428
28,106,28,0.7896568589882185,0.5946488929915484,0.5371058266897033,0.4166666666666666,0.1136363636363636,0.0444444444444444,0.1935483870967742,0.03125,0.5238095238095238,0.3,0.6470588235294118,0.3529411764705882,0.7644225506294472,0.8025302972777921,0.200939407814408,0.196259218914051,0.985245027356944,0.7078651685393259,0.8384775776750647,1.0980392156862746,1.1020408163265307,1.1063829787234043
51,72,51,0.8517624478010282,0.7474619216550928,0.6966877213992139,0.6,0.3043478260869565,0.217391304347826,0.5,0.25,0.7692307692307693,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8049019607843138,0.8631906158060842,0.2736748027613419,0.272616592096907,0.994459833795014,0.8250646866914163,1.256262625139291,0.875,0.8666666666666667,0.8571428571428572
